0.172261	0.956042	0.69036	0.409117	0.228023	0.266761	8.1e-05	0.526309	0.90319	0.495425	0.618996	0.806367	0.214677	0.504234	0.73069	0.631626	0.764524	0.226057	0.349614	0.673168	0.328205	0.390358	0.726312	0.947386	0.5651	0.204346	0.602726	0.634994	0.204916	0.056552	0.325578	0.893529	0.528946	0.53229	0.302647	0.75697	0.799051	0.81908	0.799631	0.218593	0.830857	0.418627	0.541312	0.561886	0.439214	0.788355	0.193512	0.72009	0.014412	0.059479
0.90961	0.858969	0.966189	0.152274	0.806355	0.047641	0.35662	0.925433	0.198987	0.077888	0.498338	0.524566	0.48777	0.027284	0.056856	0.790417	0.300606	0.37226	0.125849	0.100237	0.107205	0.473059	0.035217	0.648518	0.034945	0.990783	0.436873	0.228458	0.710873	0.967637	0.804289	0.620483	0.826607	0.770478	0.772757	0.149314	0.334471	0.645729	0.5911	0.533459	0.723618	0.089438	0.058025	0.211388	0.633074	0.631233	0.518157	0.933681	0.003493	0.160358
0.55027	0.110699	0.633417	0.101839	0.275569	0.668363	0.092622	0.228794	0.413173	0.319847	0.196431	0.217462	0.456682	0.53939	0.504292	0.745791	0.205057	0.355115	0.391521	0.796157	0.888574	0.631491	0.401947	0.462951	0.359231	0.035021	0.610537	0.39374	0.485054	0.61403	0.554098	0.035325	0.241081	0.187516	0.653516	0.033002	0.372231	0.746139	0.261796	0.785404	0.582338	0.97458	0.519218	0.039021	0.51397	0.539862	0.784812	0.235379	0.894977	0.692685
0.031536	0.299904	0.324176	0.433483	0.279207	0.199759	0.984857	0.889744	0.593499	0.469911	0.020127	0.66395	0.505236	0.77756	0.367818	0.675105	0.810563	0.740049	0.421244	0.588711	0.041805	0.519934	0.563291	0.077375	0.558955	0.593614	0.133589	0.343768	0.828993	0.544918	0.552805	0.376882	0.844822	0.876982	0.326717	0.12403	0.593093	0.311574	0.530126	0.186593	0.781486	0.550253	0.850543	0.803074	0.327814	0.734713	0.478179	0.138377	0.474762	0.415775
0.727088	0.032919	0.93571	0.806732	0.110294	0.011017	0.400346	0.760235	0.871137	0.745691	0.305153	0.423943	0.122573	0.666328	0.300925	0.449291	0.30671	0.894018	0.277217	0.836836	0.596963	0.575055	0.38709	0.963858	0.37813	0.714904	0.698571	0.372661	0.369633	0.689685	0.304789	0.613073	0.722604	0.756851	0.419805	0.34925	0.767868	0.336503	0.109485	0.639006	0.082195	0.414639	0.062949	0.72112	0.080967	0.880226	0.686763	0.387677	0.290596	0.963981
0.740865	0.88756	0.539036	0.127955	0.36777	0.433518	0.359211	0.066342	0.322532	0.245196	0.272379	0.627321	0.85827	0.994984	0.384172	0.794427	0.344234	0.15204	0.647283	0.970072	0.307398	0.24583	0.901063	0.370347	0.96695	0.98203	0.250573	0.653714	0.886059	0.057522	0.134047	0.626924	0.945082	0.189435	0.271232	0.829204	0.622954	0.630443	0.411898	0.945486	0.87564	0.684278	0.089159	0.250262	0.679262	0.989683	0.561041	0.539848	0.141723	0.208324
0.026272	0.449122	0.454154	0.927335	0.335821	0.937457	0.909365	0.102747	0.591171	0.311776	0.160269	0.725218	0.938701	0.621703	0.914653	0.209933	0.450907	0.053959	0.356728	0.862806	0.515797	0.74872	0.547084	0.121308	0.515334	0.742698	0.110991	0.076376	0.798898	0.252715	0.801052	0.825171	0.218189	0.771559	0.752506	0.55401	0.709016	0.178224	0.173109	0.816539	0.49	0.333378	0.058109	0.945053	0.955081	0.489114	0.671338	0.405989	0.059426	0.028067
0.785147	0.575223	0.776787	0.332231	0.696532	0.292122	0.591281	0.323875	0.88485	0.390179	0.57659	0.202254	0.21535	0.311131	0.973813	0.967857	0.381494	0.199181	0.146081	0.554603	0.01572	0.152433	0.887982	0.590181	0.097487	0.359415	0.079296	0.768825	0.765404	0.138722	0.796892	0.550551	0.230297	0.090032	0.399134	0.443181	0.898506	0.990415	0.767057	0.299708	0.380595	0.859999	0.501962	0.112297	0.687483	0.475776	0.080154	0.068977	0.191309	0.742587
0.139932	0.723382	0.895021	0.544266	0.313563	0.50886	0.903682	0.909211	0.277685	0.669086	0.564285	0.59093	0.73599	0.794583	0.197314	0.651476	0.754116	0.09582	0.641892	0.037525	0.395528	0.538839	0.897525	0.89749	0.651136	0.10136	0.889618	0.247643	0.170337	0.080928	0.506582	0.826621	0.80431	0.917955	0.370888	0.634225	0.426815	0.27457	0.543437	0.220853	0.460008	0.107722	0.811783	0.71235	0.418657	0.009097	0.363827	0.689126	0.621269	0.522071
0.726651	0.533149	0.06091	0.140528	0.430639	0.228398	0.241888	0.83661	0.992393	0.928577	0.43389	0.498976	0.755199	0.754552	0.416931	0.126087	0.388777	0.360099	0.400657	0.448566	0.580952	0.377017	0.072641	0.392735	0.089368	0.491298	0.918184	0.453195	0.696776	0.055805	0.975266	0.423428	0.588954	0.552528	0.080308	0.019593	0.297278	0.322197	0.372555	0.289672	0.250774	0.806445	0.305	0.522325	0.560997	0.238283	0.648412	0.466127	0.598382	0.565421
0.914693	0.179334	0.942439	0.987334	0.088421	0.548159	0.994985	0.522957	0.001354	0.691761	0.578762	0.492972	0.631541	0.167716	0.561852	0.71185	0.703662	0.375482	0.550399	0.076217	0.665154	0.801173	0.399015	0.486506	0.839851	0.476364	0.72479	0.488263	0.942491	0.323172	0.570037	0.373537	0.018859	0.028828	0.360871	0.10728	0.576987	0.355856	0.14659	0.578341	0.56397	0.725352	0.587665	0.195511	0.893069	0.149517	0.907361	0.113083	0.041351	0.974112
0.1893	0.706506	0.291638	0.104667	0.709364	0.131489	0.581032	0.434154	0.136104	0.039875	0.273679	0.706141	0.413412	0.292538	0.734969	0.290636	0.91617	0.311956	0.162844	0.06276	0.406649	0.726814	0.304465	0.994314	0.922326	0.713886	0.660183	0.346039	0.826969	0.701535	0.320152	0.532621	0.924393	0.61179	0.637289	0.150109	0.259631	0.734673	0.584264	0.395735	0.774548	0.374295	0.101877	0.704313	0.666833	0.353198	0.994949	0.099355	0.665155	0.157793
0.678468	0.588156	0.40096	0.982933	0.098823	0.323286	0.213171	0.275358	0.185677	0.04014	0.493245	0.022181	0.572761	0.93399	0.150323	0.21005	0.0841	0.409954	0.461075	0.668364	0.322042	0.235624	0.042659	0.423919	0.456289	0.225844	0.293469	0.451238	0.841551	0.474976	0.125383	0.520019	0.063133	0.526343	0.019304	0.161956	0.365981	0.232475	0.953666	0.068011	0.788967	0.446912	0.090192	0.361729	0.380902	0.756868	0.088131	0.465002	0.683174	0.549207
0.649718	0.005216	0.301183	0.692377	0.945487	0.757472	0.434573	0.238957	0.725062	0.276125	0.713933	0.366797	0.312496	0.293418	0.893141	0.848153	0.971726	0.775474	0.59698	0.925393	0.843485	0.385948	0.372305	0.45003	0.264029	0.269559	0.206898	0.35216	0.734562	0.406424	0.417719	0.38428	0.411641	0.718902	0.59301	0.87348	0.992726	0.027583	0.628789	0.23414	0.303708	0.342723	0.600938	0.132557	0.152493	0.010431	0.98071	0.12422	0.785905	0.57769
0.049613	0.629391	0.963638	0.93827	0.079421	0.227667	0.207829	0.802671	0.09618	0.458743	0.209095	0.513899	0.843024	0.137088	0.749154	0.952386	0.010569	0.258232	0.979969	0.15571	0.492373	0.80003	0.498433	0.609663	0.932587	0.167279	0.620094	0.429649	0.291499	0.922351	0.007339	0.857464	0.551742	0.48733	0.312086	0.147515	0.231349	0.519915	0.950186	0.843881	0.495011	0.675634	0.874133	0.854387	0.812722	0.623287	0.806773	0.339643	0.881519	0.786742
0.495354	0.890244	0.103124	0.510139	0.016259	0.552063	0.677418	0.636353	0.981712	0.485269	0.558705	0.505404	0.342733	0.626799	0.992734	0.654819	0.774315	0.740435	0.691087	0.240853	0.100669	0.70245	0.916487	0.974802	0.556837	0.245562	0.598089	0.36361	0.585205	0.99596	0.666704	0.596911	0.402557	0.769829	0.623403	0.418816	0.321892	0.300821	0.571522	0.303605	0.302443	0.646579	0.325361	0.161528	0.273378	0.834447	0.3327	0.564045	0.574882	0.023787
0.804899	0.675551	0.242589	0.721386	0.650353	0.799426	0.966948	0.764794	0.163036	0.068506	0.277107	0.346092	0.665417	0.679664	0.115921	0.28882	0.09848	0.954166	0.105994	0.186354	0.774123	0.408437	0.832933	0.099484	0.086317	0.106312	0.933931	0.419017	0.186709	0.025165	0.959156	0.991608	0.217069	0.201745	0.712995	0.867422	0.001171	0.196295	0.148569	0.680559	0.264801	0.425676	0.026652	0.446571	0.10534	0.658925	0.251743	0.720172	0.613091	0.874089
0.906527	0.903566	0.798878	0.255812	0.00305	0.885196	0.362124	0.453333	0.304213	0.065186	0.478499	0.26337	0.056794	0.695568	0.465115	0.286141	0.079342	0.982639	0.482437	0.744263	0.663198	0.26359	0.169939	0.206202	0.226513	0.791631	0.865128	0.478257	0.511804	0.994571	0.352346	0.934683	0.898138	0.151225	0.190495	0.41754	0.036421	0.068972	0.387226	0.340634	0.134158	0.865725	0.120356	0.190952	0.077645	0.585472	0.993446	0.673339	0.568111	0.475883
0.417603	0.747661	0.255825	0.587542	0.470216	0.482339	0.379174	0.335344	0.960596	0.40733	0.846267	0.829294	0.342013	0.260757	0.980519	0.04886	0.19465	0.533292	0.117832	0.581876	0.390279	0.25199	0.963953	0.510635	0.959295	0.041598	0.096107	0.952741	0.714937	0.18057	0.944976	0.13254	0.444584	0.200801	0.720083	0.9148	0.199492	0.615609	0.766496	0.67644	0.022939	0.612763	0.505735	0.881304	0.389873	0.002606	0.930164	0.584523	0.052251	0.564349
0.682751	0.44253	0.816339	0.646704	0.953165	0.291986	0.688302	0.565625	0.761079	0.919591	0.262547	0.222407	0.568484	0.707131	0.939561	0.804919	0.621931	0.139053	0.420528	0.388427	0.815494	0.959819	0.517543	0.837581	0.841123	0.423768	0.840187	0.287639	0.524643	0.892438	0.851988	0.207394	0.85132	0.18468	0.854098	0.804486	0.993018	0.058752	0.886463	0.754098	0.494695	0.14901	0.976505	0.063179	0.856142	0.916066	0.868098	0.994425	0.571472	0.804978
0.382853	0.386966	0.764797	0.416748	0.224547	0.122272	0.840516	0.581086	0.409912	0.365159	0.989877	0.2619	0.572553	0.841197	0.962932	0.943003	0.162035	0.955951	0.518107	0.048498	0.710049	0.529154	0.713861	0.202906	0.592334	0.570003	0.635325	0.976784	0.564428	0.206797	0.781763	0.463633	0.110115	0.54656	0.880381	0.851014	0.185185	0.720897	0.4321	0.595097	0.602408	0.938329	0.373349	0.691313	0.295879	0.852634	0.634316	0.457914	0.808585	0.668775
0.022765	0.034986	0.19793	0.736626	0.237892	0.306616	0.306629	0.389569	0.799752	0.387409	0.596366	0.581515	0.367395	0.222833	0.644428	0.247776	0.073847	0.829613	0.485026	0.0223	0.941062	0.603786	0.960629	0.830763	0.2951	0.256508	0.683397	0.929416	0.230775	0.491982	0.114544	0.25354	0.04332	0.828826	0.506518	0.797565	0.651794	0.329499	0.187134	0.451546	0.716908	0.299853	0.033062	0.084303	0.522686	0.193842	0.848432	0.596534	0.539807	0.84981
0.618834	0.480869	0.453596	0.095815	0.827984	0.748696	0.352324	0.511382	0.194465	0.099451	0.519716	0.825361	0.869343	0.563037	0.654187	0.375861	0.360602	0.305981	0.70536	0.064088	0.273879	0.93862	0.363941	0.823293	0.022924	0.886628	0.017135	0.387708	0.483162	0.556942	0.75387	0.101996	0.554163	0.207466	0.197811	0.8985	0.472515	0.066487	0.926234	0.183332	0.68229	0.44595	0.008693	0.551633	0.525339	0.66288	0.927494	0.402293	0.485213	0.632854
0.466382	0.275444	0.571475	0.830323	0.098738	0.110751	0.716951	0.115873	0.014811	0.716465	0.189168	0.768681	0.334813	0.259683	0.492499	0.048977	0.674535	0.965014	0.115464	0.600769	0.148346	0.314107	0.563072	0.673391	0.86574	0.088411	0.852623	0.309587	0.007057	0.337836	0.458793	0.473439	0.613281	0.54662	0.820114	0.228371	0.657371	0.053418	0.860596	0.188534	0.769883	0.049764	0.473567	0.104697	0.8258	0.966067	0.153674	0.500335	0.447433	0.78549
0.617457	0.112132	0.615949	0.180529	0.785523	0.48169	0.785292	0.638147	0.307629	0.792349	0.492335	0.766422	0.78214	0.621968	0.313043	0.602255	0.850339	0.486766	0.172025	0.710936	0.191653	0.45826	0.277052	0.66522	0.562957	0.619204	0.631287	0.232983	0.11954	0.078721	0.534826	0.736997	0.707205	0.667127	0.433878	0.492728	0.665169	0.21917	0.647227	0.972798	0.01152	0.139563	0.739221	0.79366	0.277883	0.568616	0.912267	0.128223	0.055382	0.084292
0.355511	0.247035	0.542553	0.632563	0.428608	0.621862	0.251768	0.059895	0.371198	0.88766	0.654968	0.422376	0.141009	0.362173	0.089503	0.574887	0.371254	0.754673	0.794057	0.018481	0.243823	0.321929	0.674396	0.983044	0.631942	0.95228	0.068012	0.544209	0.596855	0.639747	0.144854	0.952366	0.403134	0.203759	0.101281	0.831742	0.341973	0.869401	0.891638	0.713171	0.273413	0.062958	0.651899	0.414422	0.941484	0.257755	0.505661	0.82909	0.52878	0.816071
0.363923	0.772603	0.138	0.03832	0.272	0.769942	0.506952	0.340012	0.830504	0.103807	0.979759	0.975358	0.572525	0.382894	0.179117	0.190158	0.214636	0.52109	0.05956	0.622626	0.750614	0.332973	0.201937	0.918865	0.263748	0.143421	0.17662	0.769409	0.488863	0.7054	0.101832	0.852786	0.478004	0.239833	0.407458	0.266356	0.526127	0.91441	0.606368	0.356631	0.534569	0.586128	0.848341	0.623446	0.485374	0.027458	0.813605	0.70001	0.064901	0.873165
0.838989	0.331867	0.72249	0.040926	0.250732	0.986238	0.700699	0.943705	0.272	0.189562	0.165457	0.373832	0.042348	0.643461	0.130017	0.449807	0.426169	0.172497	0.880569	0.032538	0.529128	0.415139	0.135018	0.37747	0.038585	0.620392	0.92128	0.368542	0.836754	0.502533	0.241707	0.675743	0.8344	0.48055	0.233021	0.601485	0.466788	0.93372	0.54519	0.25514	0.639634	0.710647	0.145325	0.681983	0.870461	0.791694	0.648142	0.29663	0.964191	0.045063
0.84552	0.49332	0.976554	0.980538	0.387142	0.531492	0.60093	0.308422	0.900034	0.437685	0.327308	0.658094	0.62978	0.161708	0.138644	0.862802	0.279545	0.121784	0.796522	0.341087	0.376925	0.436157	0.051735	0.038602	0.634492	0.438548	0.830296	0.798986	0.25153	0.31084	0.844049	0.097051	0.320512	0.336956	0.077589	0.707654	0.868448	0.194872	0.532428	0.768482	0.632557	0.376088	0.426576	0.262337	0.537797	0.56522	0.125139	0.333694	0.687005	0.438014
0.674782	0.580282	0.390523	0.242869	0.135236	0.025015	0.681417	0.481884	0.340353	0.449299	0.792724	0.700754	0.54635	0.113236	0.03771	0.140292	0.337242	0.906158	0.335164	0.386023	0.674641	0.967721	0.762111	0.617569	0.74641	0.81626	0.18279	0.387902	0.149955	0.386147	0.825916	0.341089	0.482781	0.216439	0.583958	0.618017	0.757806	0.265375	0.099901	0.614511	0.714674	0.408978	0.315265	0.777377	0.038566	0.352976	0.917669	0.892161	0.259134	0.252833
0.794536	0.450127	0.736906	0.072999	0.067697	0.483316	0.88926	0.766839	0.38757	0.555567	0.152986	0.213486	0.413008	0.635767	0.946277	0.996966	0.770136	0.220435	0.778693	0.870037	0.834946	0.009719	0.795367	0.150212	0.787096	0.833934	0.01954	0.221117	0.726095	0.278674	0.47395	0.520631	0.728802	0.727208	0.59363	0.312851	0.210525	0.999242	0.07969	0.114447	0.071161	0.232676	0.327934	0.484169	0.384795	0.790563	0.481135	0.154931	0.527351	0.77618
0.54132	0.362297	0.7859	0.336688	0.028861	0.572996	0.686974	0.048401	0.794114	0.413069	0.843428	0.784416	0.450052	0.088582	0.511625	0.043682	0.401433	0.238502	0.559277	0.481123	0.352949	0.14679	0.230151	0.197235	0.63096	0.614946	0.987799	0.628447	0.286229	0.031502	0.404628	0.827549	0.393799	0.190528	0.680589	0.939013	0.279876	0.367563	0.503766	0.07399	0.296984	0.347194	0.374759	0.747036	0.435776	0.886384	0.307071	0.837209	0.641238	0.3827
0.834684	0.510539	0.52949	0.064835	0.707775	0.16045	0.679781	0.211926	0.30525	0.482362	0.243428	0.709878	0.826264	0.153579	0.416758	0.506853	0.608944	0.696634	0.390769	0.112711	0.286977	0.204105	0.976257	0.661736	0.951142	0.412034	0.064472	0.774565	0.765595	0.70571	0.157265	0.116632	0.216249	0.203107	0.181467	0.440376	0.363558	0.377601	0.652302	0.18516	0.859963	0.412082	0.895038	0.686227	0.082014	0.311796	0.709433	0.690958	0.00843	0.616554
0.803669	0.295407	0.820659	0.779927	0.473495	0.771801	0.708313	0.537967	0.062718	0.99026	0.760029	0.736335	0.106892	0.492631	0.939443	0.804712	0.933007	0.819353	0.182313	0.101662	0.004513	0.558628	0.030096	0.899551	0.244856	0.11211	0.727699	0.470641	0.803069	0.252481	0.087195	0.12309	0.547889	0.907854	0.419369	0.537736	0.196008	0.127682	0.075704	0.258726	0.634295	0.835733	0.511414	0.741187	0.328364	0.450857	0.062251	0.777724	0.27021	0.244564
0.395738	0.274723	0.803193	0.425834	0.690626	0.564401	0.537945	0.418325	0.551394	0.857366	0.670806	0.638589	0.980456	0.735047	0.062795	0.399826	0.272784	0.258803	0.04386	0.86484	0.033882	0.678155	0.700573	0.061648	0.935695	0.54529	0.512505	0.997946	0.839366	0.299067	0.758863	0.235104	0.57379	0.078408	0.17729	0.780768	0.159161	0.715235	0.199093	0.710555	0.572601	0.386251	0.349144	0.06941	0.637651	0.928291	0.985588	0.910435	0.703447	0.029448
0.775275	0.253681	0.223956	0.9922	0.315329	0.159651	0.053842	0.827834	0.673949	0.40956	0.126901	0.949164	0.644664	0.217043	0.027572	0.821955	0.997811	0.186733	0.053542	0.713256	0.41364	0.142496	0.615859	0.279136	0.728258	0.25351	0.207428	0.713846	0.680297	0.910875	0.743294	0.971924	0.164556	0.96725	0.964125	0.479885	0.643253	0.534319	0.824071	0.833555	0.94388	0.467324	0.782719	0.104896	0.684367	0.326644	0.443203	0.19853	0.029729	0.496746
0.911786	0.44337	0.155594	0.527645	0.238858	0.883852	0.297508	0.446286	0.597698	0.977805	0.873513	0.857344	0.94973	0.554421	0.340947	0.430207	0.550658	0.9842	0.480878	0.374729	0.334107	0.424758	0.842053	0.633179	0.046007	0.042772	0.476175	0.48921	0.241302	0.505904	0.502308	0.66944	0.465626	0.657902	0.197086	0.704485	0.058106	0.010946	0.667123	0.655804	0.988751	0.540637	0.029501	0.454833	0.61141	0.370448	0.401392	0.162069	0.871	0.882271
0.05315	0.205108	0.823381	0.411556	0.838287	0.869388	0.454328	0.314462	0.874951	0.211983	0.336718	0.377259	0.881423	0.802345	0.551514	0.594861	0.023182	0.125972	0.605807	0.206657	0.298129	0.110911	0.747294	0.32763	0.565744	0.875057	0.698078	0.967137	0.037126	0.569078	0.36576	0.606628	0.774186	0.189141	0.018184	0.128825	0.574882	0.988865	0.959639	0.449833	0.200848	0.296358	0.343444	0.598623	0.615055	0.41131	0.193485	0.154589	0.537283	0.315644
0.361246	0.835412	0.426555	0.624893	0.163042	0.9923	0.49995	0.86112	0.475789	0.053428	0.94655	0.841549	0.660056	0.720737	0.547042	0.678241	0.365914	0.121924	0.183458	0.325554	0.088109	0.900658	0.138264	0.431554	0.499281	0.753319	0.359216	0.209118	0.42426	0.896499	0.524763	0.785506	0.248263	0.951318	0.410399	0.411305	0.45997	0.426701	0.788777	0.452111	0.480129	0.735328	0.810012	0.140186	0.972417	0.357055	0.334779	0.854683	0.478979	0.034589
0.180237	0.567089	0.935247	0.834853	0.514995	0.95088	0.104524	0.874211	0.159999	0.528784	0.770711	0.201114	0.830643	0.535326	0.668784	0.241042	0.946632	0.645107	0.184096	0.251761	0.097218	0.664225	0.503441	0.907231	0.320763	0.99221	0.264286	0.171894	0.846894	0.259617	0.722835	0.543483	0.343058	0.658082	0.378337	0.858053	0.125315	0.999213	0.248617	0.285314	0.527998	0.53568	0.00278	0.358641	0.071006	0.671564	0.116035	0.017638	0.833023	0.300131

